Financial Benchmarks India Pvt Ltd
Reference Rates
Date,Time,Currency Pairs,Rate,Comments
02 Aug 2019,1:30:00 PM,INR / 1 USD,69.3981,
02 Aug 2019,1:30:00 PM,INR / 1 GBP,84.0892,
02 Aug 2019,1:30:00 PM,INR / 1 EUR,76.9366,
02 Aug 2019,1:30:00 PM,INR / 100 JPY,64.82,
01 Aug 2019,1:30:00 PM,INR / 1 USD,69.058,
01 Aug 2019,1:30:00 PM,INR / 1 GBP,83.7457,
01 Aug 2019,1:30:00 PM,INR / 1 EUR,76.3059,
01 Aug 2019,1:30:00 PM,INR / 100 JPY,63.24,
31 Jul 2019,1:30:00 PM,INR / 1 USD,68.8569,
31 Jul 2019,1:30:00 PM,INR / 1 GBP,83.7364,
31 Jul 2019,1:30:00 PM,INR / 1 EUR,76.842,
31 Jul 2019,1:30:00 PM,INR / 100 JPY,63.43,
30 Jul 2019,1:30:00 PM,INR / 1 USD,68.75,
30 Jul 2019,1:30:00 PM,INR / 1 GBP,83.5445,
30 Jul 2019,1:30:00 PM,INR / 1 EUR,76.5751,
30 Jul 2019,1:30:00 PM,INR / 100 JPY,63.31,
29 Jul 2019,1:30:00 PM,INR / 1 USD,68.9023,
29 Jul 2019,1:30:00 PM,INR / 1 GBP,85.2193,
29 Jul 2019,1:30:00 PM,INR / 1 EUR,76.6552,
29 Jul 2019,1:30:00 PM,INR / 100 JPY,63.42,
26 Jul 2019,1:30:00 PM,INR / 1 USD,69.0611,
26 Jul 2019,1:30:00 PM,INR / 1 GBP,85.8494,
26 Jul 2019,1:30:00 PM,INR / 1 EUR,76.9437,
26 Jul 2019,1:30:00 PM,INR / 100 JPY,63.58,
25 Jul 2019,1:30:00 PM,INR / 1 USD,68.9904,
25 Jul 2019,1:30:00 PM,INR / 1 GBP,86.0738,
25 Jul 2019,1:30:00 PM,INR / 1 EUR,76.8181,
25 Jul 2019,1:30:00 PM,INR / 100 JPY,63.81,
24 Jul 2019,1:30:00 PM,INR / 1 USD,69.0135,
24 Jul 2019,1:30:00 PM,INR / 1 GBP,85.8855,
24 Jul 2019,1:30:00 PM,INR / 1 EUR,76.9616,
24 Jul 2019,1:30:00 PM,INR / 100 JPY,63.83,
23 Jul 2019,1:30:00 PM,INR / 1 USD,68.9922,
23 Jul 2019,1:30:00 PM,INR / 1 GBP,85.9312,
23 Jul 2019,1:30:00 PM,INR / 1 EUR,77.2055,
23 Jul 2019,1:30:00 PM,INR / 100 JPY,63.8,
22 Jul 2019,1:30:00 PM,INR / 1 USD,69.0199,
22 Jul 2019,1:30:00 PM,INR / 1 GBP,86.2956,
22 Jul 2019,1:30:00 PM,INR / 1 EUR,77.4215,
22 Jul 2019,1:30:00 PM,INR / 100 JPY,63.94,
19 Jul 2019,1:30:00 PM,INR / 1 USD,68.8249,
19 Jul 2019,1:30:00 PM,INR / 1 GBP,86.2248,
19 Jul 2019,1:30:00 PM,INR / 1 EUR,77.5161,
19 Jul 2019,1:30:00 PM,INR / 100 JPY,63.93,
18 Jul 2019,1:30:00 PM,INR / 1 USD,68.8758,
18 Jul 2019,1:30:00 PM,INR / 1 GBP,85.7164,
18 Jul 2019,1:30:00 PM,INR / 1 EUR,77.4389,
18 Jul 2019,1:30:00 PM,INR / 100 JPY,63.99,
17 Jul 2019,1:30:00 PM,INR / 1 USD,68.8051,
17 Jul 2019,1:30:00 PM,INR / 1 GBP,85.3908,
17 Jul 2019,1:30:00 PM,INR / 1 EUR,77.1434,
17 Jul 2019,1:30:00 PM,INR / 100 JPY,63.6,
16 Jul 2019,1:30:00 PM,INR / 1 USD,68.5672,
16 Jul 2019,1:30:00 PM,INR / 1 GBP,85.7657,
16 Jul 2019,1:30:00 PM,INR / 1 EUR,77.1838,
16 Jul 2019,1:30:00 PM,INR / 100 JPY,63.45,
15 Jul 2019,1:30:00 PM,INR / 1 USD,68.5836,
15 Jul 2019,1:30:00 PM,INR / 1 GBP,86.1991,
15 Jul 2019,1:30:00 PM,INR / 1 EUR,77.3074,
15 Jul 2019,1:30:00 PM,INR / 100 JPY,63.49,
12 Jul 2019,1:30:00 PM,INR / 1 USD,68.5855,
12 Jul 2019,1:30:00 PM,INR / 1 GBP,86.0112,
12 Jul 2019,1:30:00 PM,INR / 1 EUR,77.2931,
12 Jul 2019,1:30:00 PM,INR / 100 JPY,63.3,
11 Jul 2019,1:30:00 PM,INR / 1 USD,68.3665,
11 Jul 2019,1:30:00 PM,INR / 1 GBP,85.6541,
11 Jul 2019,1:30:00 PM,INR / 1 EUR,77.0436,
11 Jul 2019,1:30:00 PM,INR / 100 JPY,63.32,
10 Jul 2019,1:30:00 PM,INR / 1 USD,68.5269,
10 Jul 2019,1:30:00 PM,INR / 1 GBP,85.3009,
10 Jul 2019,1:30:00 PM,INR / 1 EUR,76.7908,
10 Jul 2019,1:30:00 PM,INR / 100 JPY,62.93,
09 Jul 2019,1:30:00 PM,INR / 1 USD,68.7301,
09 Jul 2019,1:30:00 PM,INR / 1 GBP,85.8792,
09 Jul 2019,1:30:00 PM,INR / 1 EUR,77.0478,
09 Jul 2019,1:30:00 PM,INR / 100 JPY,63.18,
08 Jul 2019,1:30:00 PM,INR / 1 USD,68.6982,
08 Jul 2019,1:30:00 PM,INR / 1 GBP,86.0596,
08 Jul 2019,1:30:00 PM,INR / 1 EUR,77.1078,
08 Jul 2019,1:30:00 PM,INR / 100 JPY,63.42,
05 Jul 2019,1:30:00 PM,INR / 1 USD,68.7499,
05 Jul 2019,1:30:00 PM,INR / 1 GBP,86.5039,
05 Jul 2019,1:30:00 PM,INR / 1 EUR,77.5178,
05 Jul 2019,1:30:00 PM,INR / 100 JPY,63.7,
04 Jul 2019,1:30:00 PM,INR / 1 USD,68.8545,
04 Jul 2019,1:30:00 PM,INR / 1 GBP,86.5721,
04 Jul 2019,1:30:00 PM,INR / 1 EUR,77.6881,
04 Jul 2019,1:30:00 PM,INR / 100 JPY,63.86,
03 Jul 2019,1:30:00 PM,INR / 1 USD,68.8776,
03 Jul 2019,1:30:00 PM,INR / 1 GBP,86.6076,
03 Jul 2019,1:30:00 PM,INR / 1 EUR,77.7256,
03 Jul 2019,1:30:00 PM,INR / 100 JPY,64,
02 Jul 2019,1:30:00 PM,INR / 1 USD,68.9924,
02 Jul 2019,1:30:00 PM,INR / 1 GBP,87.2262,
02 Jul 2019,1:30:00 PM,INR / 1 EUR,77.9177,
02 Jul 2019,1:30:00 PM,INR / 100 JPY,63.66,
01 Jul 2019,1:30:00 PM,INR / 1 USD,68.9665,
01 Jul 2019,1:30:00 PM,INR / 1 GBP,87.4697,
01 Jul 2019,1:30:00 PM,INR / 1 EUR,78.1285,
01 Jul 2019,1:30:00 PM,INR / 100 JPY,63.64,
28 Jun 2019,1:30:00 PM,INR / 1 USD,68.918,
28 Jun 2019,1:30:00 PM,INR / 1 GBP,87.3476,
28 Jun 2019,1:30:00 PM,INR / 1 EUR,78.3579,
28 Jun 2019,1:30:00 PM,INR / 100 JPY,63.97,
27 Jun 2019,1:30:00 PM,INR / 1 USD,69.2216,
27 Jun 2019,1:30:00 PM,INR / 1 GBP,87.7356,
27 Jun 2019,1:30:00 PM,INR / 1 EUR,78.5887,
27 Jun 2019,1:30:00 PM,INR / 100 JPY,64.01,
26 Jun 2019,1:30:00 PM,INR / 1 USD,69.3192,
26 Jun 2019,1:30:00 PM,INR / 1 GBP,87.8357,
26 Jun 2019,1:30:00 PM,INR / 1 EUR,78.7549,
26 Jun 2019,1:30:00 PM,INR / 100 JPY,64.55,
25 Jun 2019,1:30:00 PM,INR / 1 USD,69.3398,
25 Jun 2019,1:30:00 PM,INR / 1 GBP,88.4161,
25 Jun 2019,1:30:00 PM,INR / 1 EUR,79.0525,
25 Jun 2019,1:30:00 PM,INR / 100 JPY,64.81,
24 Jun 2019,1:30:00 PM,INR / 1 USD,69.4788,
24 Jun 2019,1:30:00 PM,INR / 1 GBP,88.6827,
24 Jun 2019,1:30:00 PM,INR / 1 EUR,79.1137,
24 Jun 2019,1:30:00 PM,INR / 100 JPY,64.68,
21 Jun 2019,1:30:00 PM,INR / 1 USD,69.6343,
21 Jun 2019,1:30:00 PM,INR / 1 GBP,88.365,
21 Jun 2019,1:30:00 PM,INR / 1 EUR,78.5851,
21 Jun 2019,1:30:00 PM,INR / 100 JPY,64.9,
20 Jun 2019,1:30:00 PM,INR / 1 USD,69.5645,
20 Jun 2019,1:30:00 PM,INR / 1 GBP,88.3794,
20 Jun 2019,1:30:00 PM,INR / 1 EUR,78.4711,
20 Jun 2019,1:30:00 PM,INR / 100 JPY,64.69,
19 Jun 2019,1:30:00 PM,INR / 1 USD,69.6677,
19 Jun 2019,1:30:00 PM,INR / 1 GBP,87.4878,
19 Jun 2019,1:30:00 PM,INR / 1 EUR,77.9925,
19 Jun 2019,1:30:00 PM,INR / 100 JPY,64.34,
18 Jun 2019,1:30:00 PM,INR / 1 USD,69.801,
18 Jun 2019,1:30:00 PM,INR / 1 GBP,87.4602,
18 Jun 2019,1:30:00 PM,INR / 1 EUR,78.4233,
18 Jun 2019,1:30:00 PM,INR / 100 JPY,64.47,
17 Jun 2019,1:30:00 PM,INR / 1 USD,69.8362,
17 Jun 2019,1:30:00 PM,INR / 1 GBP,87.8898,
17 Jun 2019,1:30:00 PM,INR / 1 EUR,78.2729,
17 Jun 2019,1:30:00 PM,INR / 100 JPY,64.31,
14 Jun 2019,1:30:00 PM,INR / 1 USD,69.5646,
14 Jun 2019,1:30:00 PM,INR / 1 GBP,88.1986,
14 Jun 2019,1:30:00 PM,INR / 1 EUR,78.4308,
14 Jun 2019,1:30:00 PM,INR / 100 JPY,64.23,
13 Jun 2019,1:30:00 PM,INR / 1 USD,69.3579,
13 Jun 2019,1:30:00 PM,INR / 1 GBP,88.0207,
13 Jun 2019,1:30:00 PM,INR / 1 EUR,78.374,
13 Jun 2019,1:30:00 PM,INR / 100 JPY,64.03,
12 Jun 2019,1:30:00 PM,INR / 1 USD,69.4048,
12 Jun 2019,1:30:00 PM,INR / 1 GBP,88.3282,
12 Jun 2019,1:30:00 PM,INR / 1 EUR,78.7,
12 Jun 2019,1:30:00 PM,INR / 100 JPY,64.07,
11 Jun 2019,1:30:00 PM,INR / 1 USD,69.4222,
11 Jun 2019,1:30:00 PM,INR / 1 GBP,88.0398,
11 Jun 2019,1:30:00 PM,INR / 1 EUR,78.5799,
11 Jun 2019,1:30:00 PM,INR / 100 JPY,63.9,
10 Jun 2019,1:30:00 PM,INR / 1 USD,69.4598,
10 Jun 2019,1:30:00 PM,INR / 1 GBP,88.2658,
10 Jun 2019,1:30:00 PM,INR / 1 EUR,78.5544,
10 Jun 2019,1:30:00 PM,INR / 100 JPY,63.94,
07 Jun 2019,1:30:00 PM,INR / 1 USD,69.3019,
07 Jun 2019,1:30:00 PM,INR / 1 GBP,88.0217,
07 Jun 2019,1:30:00 PM,INR / 1 EUR,78.0691,
07 Jun 2019,1:30:00 PM,INR / 100 JPY,63.92,
06 Jun 2019,1:30:00 PM,INR / 1 USD,69.3205,
06 Jun 2019,1:30:00 PM,INR / 1 GBP,87.8744,
06 Jun 2019,1:30:00 PM,INR / 1 EUR,77.8192,
06 Jun 2019,1:30:00 PM,INR / 100 JPY,64.12,
04 Jun 2019,1:30:00 PM,INR / 1 USD,69.2918,
04 Jun 2019,1:30:00 PM,INR / 1 GBP,87.8324,
04 Jun 2019,1:30:00 PM,INR / 1 EUR,78.0009,
04 Jun 2019,1:30:00 PM,INR / 100 JPY,64.21,
03 Jun 2019,1:30:00 PM,INR / 1 USD,69.4338,
03 Jun 2019,1:30:00 PM,INR / 1 GBP,87.7143,
03 Jun 2019,1:30:00 PM,INR / 1 EUR,77.5622,
03 Jun 2019,1:30:00 PM,INR / 100 JPY,64.13,
31 May 2019,1:30:00 PM,INR / 1 USD,69.8058,
31 May 2019,1:30:00 PM,INR / 1 GBP,88.0093,
31 May 2019,1:30:00 PM,INR / 1 EUR,77.7288,
31 May 2019,1:30:00 PM,INR / 100 JPY,64.08,
30 May 2019,1:30:00 PM,INR / 1 USD,69.7852,
30 May 2019,1:30:00 PM,INR / 1 GBP,88.1666,
30 May 2019,1:30:00 PM,INR / 1 EUR,77.7095,
30 May 2019,1:30:00 PM,INR / 100 JPY,63.59,
29 May 2019,1:30:00 PM,INR / 1 USD,69.8805,
29 May 2019,1:30:00 PM,INR / 1 GBP,88.4706,
29 May 2019,1:30:00 PM,INR / 1 EUR,78.0095,
29 May 2019,1:30:00 PM,INR / 100 JPY,63.97,
28 May 2019,1:30:00 PM,INR / 1 USD,69.6142,
28 May 2019,1:30:00 PM,INR / 1 GBP,88.2792,
28 May 2019,1:30:00 PM,INR / 1 EUR,77.8574,
28 May 2019,1:30:00 PM,INR / 100 JPY,63.59,
27 May 2019,1:30:00 PM,INR / 1 USD,69.4327,
27 May 2019,1:30:00 PM,INR / 1 GBP,88.4795,
27 May 2019,1:30:00 PM,INR / 1 EUR,77.822,
27 May 2019,1:30:00 PM,INR / 100 JPY,63.38,
24 May 2019,1:30:00 PM,INR / 1 USD,69.6096,
24 May 2019,1:30:00 PM,INR / 1 GBP,88.3021,
24 May 2019,1:30:00 PM,INR / 1 EUR,77.9744,
24 May 2019,1:30:00 PM,INR / 100 JPY,63.55,
23 May 2019,1:30:00 PM,INR / 1 USD,69.6732,
23 May 2019,1:30:00 PM,INR / 1 GBP,87.922,
23 May 2019,1:30:00 PM,INR / 1 EUR,77.6526,
23 May 2019,1:30:00 PM,INR / 100 JPY,63.19,
22 May 2019,1:30:00 PM,INR / 1 USD,69.7655,
22 May 2019,1:30:00 PM,INR / 1 GBP,88.5915,
22 May 2019,1:30:00 PM,INR / 1 EUR,77.8123,
22 May 2019,1:30:00 PM,INR / 100 JPY,63.17,
21 May 2019,1:30:00 PM,INR / 1 USD,69.7291,
21 May 2019,1:30:00 PM,INR / 1 GBP,88.622,
21 May 2019,1:30:00 PM,INR / 1 EUR,77.7242,
21 May 2019,1:30:00 PM,INR / 100 JPY,63.28,
20 May 2019,1:30:00 PM,INR / 1 USD,69.5466,
20 May 2019,1:30:00 PM,INR / 1 GBP,88.5426,
20 May 2019,1:30:00 PM,INR / 1 EUR,77.5658,
20 May 2019,1:30:00 PM,INR / 100 JPY,63.14,
17 May 2019,1:30:00 PM,INR / 1 USD,70.1666,
17 May 2019,1:30:00 PM,INR / 1 GBP,89.7276,
17 May 2019,1:30:00 PM,INR / 1 EUR,78.4336,
17 May 2019,1:30:00 PM,INR / 100 JPY,64.03,
16 May 2019,1:30:00 PM,INR / 1 USD,70.2469,
16 May 2019,1:30:00 PM,INR / 1 GBP,90.1937,
16 May 2019,1:30:00 PM,INR / 1 EUR,78.721,
16 May 2019,1:30:00 PM,INR / 100 JPY,64.18,
15 May 2019,1:30:00 PM,INR / 1 USD,70.2087,
15 May 2019,1:30:00 PM,INR / 1 GBP,90.6319,
15 May 2019,1:30:00 PM,INR / 1 EUR,78.688,
15 May 2019,1:30:00 PM,INR / 100 JPY,64.01,
14 May 2019,1:30:00 PM,INR / 1 USD,70.4208,
14 May 2019,1:30:00 PM,INR / 1 GBP,91.2137,
14 May 2019,1:30:00 PM,INR / 1 EUR,79.1511,
14 May 2019,1:30:00 PM,INR / 100 JPY,64.25,
13 May 2019,1:30:00 PM,INR / 1 USD,70.2576,
13 May 2019,1:30:00 PM,INR / 1 GBP,91.437,
13 May 2019,1:30:00 PM,INR / 1 EUR,78.9227,
13 May 2019,1:30:00 PM,INR / 100 JPY,64.04,
10 May 2019,1:30:00 PM,INR / 1 USD,69.9212,
10 May 2019,1:30:00 PM,INR / 1 GBP,90.9269,
10 May 2019,1:30:00 PM,INR / 1 EUR,78.4884,
10 May 2019,1:30:00 PM,INR / 100 JPY,63.72,
09 May 2019,1:30:00 PM,INR / 1 USD,69.8685,
09 May 2019,1:30:00 PM,INR / 1 GBP,90.9879,
09 May 2019,1:30:00 PM,INR / 1 EUR,78.2481,
09 May 2019,1:30:00 PM,INR / 100 JPY,63.59,
08 May 2019,1:30:00 PM,INR / 1 USD,69.6009,
08 May 2019,1:30:00 PM,INR / 1 GBP,90.9002,
08 May 2019,1:30:00 PM,INR / 1 EUR,78.0124,
08 May 2019,1:30:00 PM,INR / 100 JPY,63.23,
07 May 2019,1:30:00 PM,INR / 1 USD,69.3095,
07 May 2019,1:30:00 PM,INR / 1 GBP,90.9706,
07 May 2019,1:30:00 PM,INR / 1 EUR,77.701,
07 May 2019,1:30:00 PM,INR / 100 JPY,62.59,
06 May 2019,1:30:00 PM,INR / 1 USD,69.3558,
06 May 2019,1:30:00 PM,INR / 1 GBP,90.998,
06 May 2019,1:30:00 PM,INR / 1 EUR,77.636,
06 May 2019,1:30:00 PM,INR / 100 JPY,62.62,
03 May 2019,1:30:00 PM,INR / 1 USD,69.2679,
03 May 2019,1:30:00 PM,INR / 1 GBP,90.2404,
03 May 2019,1:30:00 PM,INR / 1 EUR,77.339,
03 May 2019,1:30:00 PM,INR / 100 JPY,62.13,
02 May 2019,1:30:00 PM,INR / 1 USD,69.5419,
02 May 2019,1:30:00 PM,INR / 1 GBP,90.787,
02 May 2019,1:30:00 PM,INR / 1 EUR,77.8841,
02 May 2019,1:30:00 PM,INR / 100 JPY,62.34,
30 Apr 2019,1:30:00 PM,INR / 1 USD,69.8368,
30 Apr 2019,1:30:00 PM,INR / 1 GBP,90.3348,
30 Apr 2019,1:30:00 PM,INR / 1 EUR,78.0771,
30 Apr 2019,1:30:00 PM,INR / 100 JPY,62.68,
26 Apr 2019,1:30:00 PM,INR / 1 USD,70.1445,
26 Apr 2019,1:30:00 PM,INR / 1 GBP,90.5322,
26 Apr 2019,1:30:00 PM,INR / 1 EUR,78.1283,
26 Apr 2019,1:30:00 PM,INR / 100 JPY,62.8,
25 Apr 2019,1:30:00 PM,INR / 1 USD,69.9418,
25 Apr 2019,1:30:00 PM,INR / 1 GBP,90.259,
25 Apr 2019,1:30:00 PM,INR / 1 EUR,78.0527,
25 Apr 2019,1:30:00 PM,INR / 100 JPY,62.49,
24 Apr 2019,1:30:00 PM,INR / 1 USD,69.9045,
24 Apr 2019,1:30:00 PM,INR / 1 GBP,90.346,
24 Apr 2019,1:30:00 PM,INR / 1 EUR,78.3322,
24 Apr 2019,1:30:00 PM,INR / 100 JPY,62.53,
23 Apr 2019,1:30:00 PM,INR / 1 USD,69.7474,
23 Apr 2019,1:30:00 PM,INR / 1 GBP,90.5428,
23 Apr 2019,1:30:00 PM,INR / 1 EUR,78.4291,
23 Apr 2019,1:30:00 PM,INR / 100 JPY,62.34,
22 Apr 2019,1:30:00 PM,INR / 1 USD,69.7423,
22 Apr 2019,1:30:00 PM,INR / 1 GBP,90.6362,
22 Apr 2019,1:30:00 PM,INR / 1 EUR,78.4076,
22 Apr 2019,1:30:00 PM,INR / 100 JPY,62.32,
18 Apr 2019,1:30:00 PM,INR / 1 USD,69.4189,
18 Apr 2019,1:30:00 PM,INR / 1 GBP,90.5519,
18 Apr 2019,1:30:00 PM,INR / 1 EUR,78.4341,
18 Apr 2019,1:30:00 PM,INR / 100 JPY,62.04,
16 Apr 2019,1:30:00 PM,INR / 1 USD,69.577,
16 Apr 2019,1:30:00 PM,INR / 1 GBP,91.086,
16 Apr 2019,1:30:00 PM,INR / 1 EUR,78.6489,
16 Apr 2019,1:30:00 PM,INR / 100 JPY,62.16,
15 Apr 2019,1:30:00 PM,INR / 1 USD,69.2293,
15 Apr 2019,1:30:00 PM,INR / 1 GBP,90.6193,
15 Apr 2019,1:30:00 PM,INR / 1 EUR,78.3002,
15 Apr 2019,1:30:00 PM,INR / 100 JPY,61.84,
12 Apr 2019,1:30:00 PM,INR / 1 USD,69.324,
12 Apr 2019,1:30:00 PM,INR / 1 GBP,90.5589,
12 Apr 2019,1:30:00 PM,INR / 1 EUR,78.2335,
12 Apr 2019,1:30:00 PM,INR / 100 JPY,61.99,
11 Apr 2019,1:30:00 PM,INR / 1 USD,68.9742,
11 Apr 2019,1:30:00 PM,INR / 1 GBP,90.2762,
11 Apr 2019,1:30:00 PM,INR / 1 EUR,77.7942,
11 Apr 2019,1:30:00 PM,INR / 100 JPY,62.07,
10 Apr 2019,1:30:00 PM,INR / 1 USD,69.1482,
10 Apr 2019,1:30:00 PM,INR / 1 GBP,90.3799,
10 Apr 2019,1:30:00 PM,INR / 1 EUR,77.912,
10 Apr 2019,1:30:00 PM,INR / 100 JPY,62.21,
09 Apr 2019,1:30:00 PM,INR / 1 USD,69.5397,
09 Apr 2019,1:30:00 PM,INR / 1 GBP,90.9538,
09 Apr 2019,1:30:00 PM,INR / 1 EUR,78.3124,
09 Apr 2019,1:30:00 PM,INR / 100 JPY,62.45,
08 Apr 2019,1:30:00 PM,INR / 1 USD,69.5142,
08 Apr 2019,1:30:00 PM,INR / 1 GBP,90.7804,
08 Apr 2019,1:30:00 PM,INR / 1 EUR,78.0403,
08 Apr 2019,1:30:00 PM,INR / 100 JPY,62.38,
05 Apr 2019,1:30:00 PM,INR / 1 USD,69.1965,
05 Apr 2019,1:30:00 PM,INR / 1 GBP,90.6354,
05 Apr 2019,1:30:00 PM,INR / 1 EUR,77.7317,
05 Apr 2019,1:30:00 PM,INR / 100 JPY,61.96,
04 Apr 2019,1:30:00 PM,INR / 1 USD,68.8446,
04 Apr 2019,1:30:00 PM,INR / 1 GBP,90.7675,
04 Apr 2019,1:30:00 PM,INR / 1 EUR,77.3878,
04 Apr 2019,1:30:00 PM,INR / 100 JPY,61.82,
03 Apr 2019,1:30:00 PM,INR / 1 USD,68.4896,
03 Apr 2019,1:30:00 PM,INR / 1 GBP,90.0204,
03 Apr 2019,1:30:00 PM,INR / 1 EUR,76.88,
03 Apr 2019,1:30:00 PM,INR / 100 JPY,61.45,
02 Apr 2019,1:30:00 PM,INR / 1 USD,69.1198,
02 Apr 2019,1:30:00 PM,INR / 1 GBP,90.2119,
02 Apr 2019,1:30:00 PM,INR / 1 EUR,77.4478,
02 Apr 2019,1:30:00 PM,INR / 100 JPY,62.09,
29 Mar 2019,1:30:00 PM,INR / 1 USD,69.1713,
29 Mar 2019,1:30:00 PM,INR / 1 GBP,90.4756,
29 Mar 2019,1:30:00 PM,INR / 1 EUR,77.7024,
29 Mar 2019,1:30:00 PM,INR / 100 JPY,62.52,
28 Mar 2019,1:30:00 PM,INR / 1 USD,69.0038,
28 Mar 2019,1:30:00 PM,INR / 1 GBP,91.028,
28 Mar 2019,1:30:00 PM,INR / 1 EUR,77.6868,
28 Mar 2019,1:30:00 PM,INR / 100 JPY,62.69,
27 Mar 2019,1:30:00 PM,INR / 1 USD,68.903,
27 Mar 2019,1:30:00 PM,INR / 1 GBP,90.8753,
27 Mar 2019,1:30:00 PM,INR / 1 EUR,77.6041,
27 Mar 2019,1:30:00 PM,INR / 100 JPY,62.33,
26 Mar 2019,1:30:00 PM,INR / 1 USD,68.8469,
26 Mar 2019,1:30:00 PM,INR / 1 GBP,90.7737,
26 Mar 2019,1:30:00 PM,INR / 1 EUR,77.8663,
26 Mar 2019,1:30:00 PM,INR / 100 JPY,62.55,
25 Mar 2019,1:30:00 PM,INR / 1 USD,68.9903,
25 Mar 2019,1:30:00 PM,INR / 1 GBP,90.8731,
25 Mar 2019,1:30:00 PM,INR / 1 EUR,77.9735,
25 Mar 2019,1:30:00 PM,INR / 100 JPY,62.76,
22 Mar 2019,1:30:00 PM,INR / 1 USD,68.6607,
22 Mar 2019,1:30:00 PM,INR / 1 GBP,90.2778,
22 Mar 2019,1:30:00 PM,INR / 1 EUR,78.1368,
22 Mar 2019,1:30:00 PM,INR / 100 JPY,61.97,
20 Mar 2019,1:30:00 PM,INR / 1 USD,68.8604,
20 Mar 2019,1:30:00 PM,INR / 1 GBP,91.2846,
20 Mar 2019,1:30:00 PM,INR / 1 EUR,78.1446,
20 Mar 2019,1:30:00 PM,INR / 100 JPY,61.72,
19 Mar 2019,1:30:00 PM,INR / 1 USD,68.5847,
19 Mar 2019,1:30:00 PM,INR / 1 GBP,91.0069,
19 Mar 2019,1:30:00 PM,INR / 1 EUR,77.8185,
19 Mar 2019,1:30:00 PM,INR / 100 JPY,61.66,
18 Mar 2019,1:30:00 PM,INR / 1 USD,68.6088,
18 Mar 2019,1:30:00 PM,INR / 1 GBP,91.1184,
18 Mar 2019,1:30:00 PM,INR / 1 EUR,77.7827,
18 Mar 2019,1:30:00 PM,INR / 100 JPY,61.5,
15 Mar 2019,1:30:00 PM,INR / 1 USD,69.2131,
15 Mar 2019,1:30:00 PM,INR / 1 GBP,91.6437,
15 Mar 2019,1:30:00 PM,INR / 1 EUR,78.3368,
15 Mar 2019,1:30:00 PM,INR / 100 JPY,61.99,
14 Mar 2019,1:30:00 PM,INR / 1 USD,69.6657,
14 Mar 2019,1:30:00 PM,INR / 1 GBP,92.288,
14 Mar 2019,1:30:00 PM,INR / 1 EUR,78.8416,
14 Mar 2019,1:30:00 PM,INR / 100 JPY,62.43,
13 Mar 2019,1:30:00 PM,INR / 1 USD,69.6225,
13 Mar 2019,1:30:00 PM,INR / 1 GBP,91.1535,
13 Mar 2019,1:30:00 PM,INR / 1 EUR,78.5709,
13 Mar 2019,1:30:00 PM,INR / 100 JPY,62.55,
12 Mar 2019,1:30:00 PM,INR / 1 USD,69.595,
12 Mar 2019,1:30:00 PM,INR / 1 GBP,91.8714,
12 Mar 2019,1:30:00 PM,INR / 1 EUR,78.3366,
12 Mar 2019,1:30:00 PM,INR / 100 JPY,62.54,
11 Mar 2019,1:30:00 PM,INR / 1 USD,69.9308,
11 Mar 2019,1:30:00 PM,INR / 1 GBP,90.7916,
11 Mar 2019,1:30:00 PM,INR / 1 EUR,78.571,
11 Mar 2019,1:30:00 PM,INR / 100 JPY,62.93,
08 Mar 2019,1:30:00 PM,INR / 1 USD,70.101,
08 Mar 2019,1:30:00 PM,INR / 1 GBP,91.7954,
08 Mar 2019,1:30:00 PM,INR / 1 EUR,78.5463,
08 Mar 2019,1:30:00 PM,INR / 100 JPY,63.13,
07 Mar 2019,1:30:00 PM,INR / 1 USD,70.0268,
07 Mar 2019,1:30:00 PM,INR / 1 GBP,92.2575,
07 Mar 2019,1:30:00 PM,INR / 1 EUR,79.17,
07 Mar 2019,1:30:00 PM,INR / 100 JPY,62.66,
06 Mar 2019,1:30:00 PM,INR / 1 USD,70.5798,
06 Mar 2019,1:30:00 PM,INR / 1 GBP,92.7197,
06 Mar 2019,1:30:00 PM,INR / 1 EUR,79.766,
06 Mar 2019,1:30:00 PM,INR / 100 JPY,63.13,
05 Mar 2019,1:30:00 PM,INR / 1 USD,70.7601,
05 Mar 2019,1:30:00 PM,INR / 1 GBP,93.1179,
05 Mar 2019,1:30:00 PM,INR / 1 EUR,80.1594,
05 Mar 2019,1:30:00 PM,INR / 100 JPY,63.23,
01 Mar 2019,1:30:00 PM,INR / 1 USD,70.9696,
01 Mar 2019,1:30:00 PM,INR / 1 GBP,94.0868,
01 Mar 2019,1:30:00 PM,INR / 1 EUR,80.7161,
01 Mar 2019,1:30:00 PM,INR / 100 JPY,63.49,
28 Feb 2019,1:30:00 PM,INR / 1 USD,71.1953,
28 Feb 2019,1:30:00 PM,INR / 1 GBP,94.7021,
28 Feb 2019,1:30:00 PM,INR / 1 EUR,80.979,
28 Feb 2019,1:30:00 PM,INR / 100 JPY,64.24,
27 Feb 2019,1:30:00 PM,INR / 1 USD,71.1663,
27 Feb 2019,1:30:00 PM,INR / 1 GBP,94.2152,
27 Feb 2019,1:30:00 PM,INR / 1 EUR,80.9668,
27 Feb 2019,1:30:00 PM,INR / 100 JPY,64.38,
26 Feb 2019,1:30:00 PM,INR / 1 USD,71.0952,
26 Feb 2019,1:30:00 PM,INR / 1 GBP,93.3594,
